run_id,input_path,ecc_profile,peptide_length,index_aa_length,loss_prob,mutation_prob,insertion_prob,shuffle_prob,shuffle_passes,original_size_bytes,encoded_size_bytes,decoded_size_bytes,size_delta_bytes,success,byte_errors,bit_errors,bit_error_rate,failure_mode,data_units,parity_units,tx_units,tx_residues_total,payload_bits_capacity,payload_bits_useful,encode_time_s,decode_time_s,total_time_s,score_mean,score_p10,score_p90,base_error_mean,base_error_p10,base_error_p90
0,resources/test/data_test/size_10_1024B.txt,rs64,18,0,0.006597842465753425,0.0032989212328767125,0.0032989212328767125,0.0032989212328767125,1,1024,2957,1024,0,True,0,0,0.0,success,118,320,438,7884,6372,6360,0.006560924004588742,0.05371115400339477,0.06027207800798351,0.6701078767123287,0.53255,0.79877,0.006597842465753425,0.004024600000000001,0.009349000000000001
0,resources/test/data_test/size_11_2048B.txt,rs64,18,0,0.006549566476624858,0.003274783238312429,0.003274783238312429,0.003274783238312429,1,2048,5920,2048,0,True,0,0,0.0,success,237,640,877,15786,12798,12776,0.013560328996391036,0.10959545999503462,0.12315578899142565,0.6725216761687571,0.53862,0.79446,0.006549566476624858,0.004110799999999999,0.0092276
0,resources/test/data_test/size_12_4096B.txt,rs64,18,0,0.00659570358974359,0.003297851794871795,0.003297851794871795,0.003297851794871795,1,4096,11847,4096,0,True,0,0,0.0,success,475,1280,1755,31590,25650,25608,0.025651324998761993,0.22505448599986266,0.25070581099862466,0.6702148205128206,0.52649,0.79446,0.00659570358974359,0.004110799999999999,0.0094702
0,resources/test/data_test/size_13_8192B.txt,rs64,18,0,0.006510466799544419,0.0032552333997722094,0.0032552333997722094,0.0032552333997722094,1,8192,23706,8192,0,True,0,0,0.0,success,952,2560,3512,63216,51408,51368,0.051479332003509626,0.4455400730003021,0.4970194050038117,0.674476660022779,0.53862,0.80301,0.006510466799544419,0.0039398,0.0092276
0,resources/test/data_test/size_14_16384B.txt,rs64,18,0,0.006555120267577569,0.0032775601337887844,0.0032775601337887844,0.0032775601337887844,1,16384,47426,16384,0,True,0,0,0.0,success,1906,5120,7026,126468,102924,102920,0.10392700800002785,0.9358595170051558,1.0397865250051836,0.6722439866211215,0.53862,0.79877,0.006555120267577569,0.004024600000000001,0.0092276
0,resources/test/data_test/size_15_32768B.txt,rs64,18,0,0.006528878452016789,0.0032644392260083943,0.0032644392260083943,0.0032644392260083943,1,32768,94885,32768,0,True,0,0,0.0,success,3817,10240,14057,253026,206118,206112,0.2128526939995936,1.939964612996846,2.1528173069964396,0.6735560773991606,0.53862,0.79877,0.006528878452016789,0.004024600000000001,0.0092276
0,resources/test/data_test/size_16_65536B.txt,rs64,18,0,0.006525228015397775,0.0032626140076988876,0.0032626140076988876,0.0032626140076988876,1,65536,189378,65536,0,True,0,0,0.0,success,7640,20416,28056,505008,412560,412544,0.42550836200098274,4.286887349997414,4.712395711998397,0.6737385992301113,0.53862,0.80301,0.006525228015397775,0.0039398,0.0092276
0,resources/test/data_test/size_17_131072B.txt,rs64,18,0,0.006514678476496298,0.003257339238248149,0.003257339238248149,0.003257339238248149,1,131072,378372,131072,0,True,0,0,0.0,success,15287,40768,56055,1008990,825498,825472,0.8797706629993627,10.030511662997014,10.910282325996377,0.6742660761751852,0.53862,0.80301,0.006514678476496298,0.0039398,0.0092276
0,resources/test/data_test/size_18_262144B.txt,rs64,18,0,0.0065201060318931785,0.0032600530159465893,0.0032600530159465893,0.0032600530159465893,1,262144,757263,262144,0,True,0,0,0.0,success,30587,81600,112187,2019366,1651698,1651664,1.7386354550035321,25.097415384996566,26.836050840000098,0.6739946984053411,0.53862,0.80301,0.0065201060318931785,0.0039398,0.0092276
0,resources/test/data_test/size_19_524288B.txt,rs64,18,0,0.00651264673978439,0.003256323369892195,0.003256323369892195,0.003256323369892195,1,524288,1514613,524288,0,True,0,0,0.0,success,61187,163200,224387,4038966,3304098,3304088,3.3044392130032065,73.72211339099886,77.02655260400206,0.6743676630107804,0.53862,0.80301,0.00651264673978439,0.0039398,0.0092276
0,resources/test/data_test/size_20_1048576B.txt,rs64,18,0,0.00650954420543672,0.00325477210271836,0.00325477210271836,0.00325477210271836,1,1048576,3029400,1048576,0,True,0,0,0.0,success,122400,326400,448800,8078400,6609600,6609584,6.9037533220034675,255.1036599279978,262.00741325000126,0.6745227897281639,0.53862,0.80301,0.00650954420543672,0.0039398,0.0092276
